n	familias	poder_min_municipios	coberta_por
4	fiscalizacao_ambiental+mortalidade+sancao_integridade+saneamento_agua	3314	
4	fiscalizacao_ambiental+mortalidade+sancao_integridade+saude_producao	3314	
4	fiscalizacao_ambiental+mortalidade+sancao_integridade+trabalho_empresa	3314	
4	fiscalizacao_ambiental+mortalidade+sancao_integridade+transferencia_renda	3314	
4	fiscalizacao_ambiental+mortalidade+sancao_integridade+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+natalidade+politica+sancao_integridade	3314	
4	fiscalizacao_ambiental+natalidade+sancao_integridade+saneamento_agua	3314	
4	fiscalizacao_ambiental+natalidade+sancao_integridade+saude_producao	3314	
4	fiscalizacao_ambiental+natalidade+sancao_integridade+trabalho_empresa	3314	
4	fiscalizacao_ambiental+natalidade+sancao_integridade+transferencia_renda	3314	
4	fiscalizacao_ambiental+natalidade+sancao_integridade+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+politica+sancao_integridade+saneamento_agua	3314	
4	fiscalizacao_ambiental+politica+sancao_integridade+saude_producao	3314	
4	fiscalizacao_ambiental+politica+sancao_integridade+trabalho_empresa	3314	
4	fiscalizacao_ambiental+politica+sancao_integridade+transferencia_renda	3314	
4	fiscalizacao_ambiental+politica+sancao_integridade+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+sancao_integridade+saneamento_agua+saude_producao	3314	
4	fiscalizacao_ambiental+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	fiscalizacao_ambiental+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	fiscalizacao_ambiental+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	fiscalizacao_ambiental+sancao_integridade+saude_producao+transferencia_renda	3314	
4	fiscalizacao_ambiental+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	fiscalizacao_ambiental+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	fiscalizacao_ambiental+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	fundiario+mineracao_energia+mobilidade+sancao_integridade	3314	
4	fundiario+mineracao_energia+mortalidade+sancao_integridade	3314	
4	fundiario+mineracao_energia+natalidade+sancao_integridade	3314	
4	fundiario+mineracao_energia+politica+sancao_integridade	3314	
4	fundiario+mineracao_energia+sancao_integridade+saneamento_agua	3314	
4	fundiario+mineracao_energia+sancao_integridade+saude_producao	3314	
4	fundiario+mineracao_energia+sancao_integridade+trabalho_empresa	3314	
4	fundiario+mineracao_energia+sancao_integridade+transferencia_renda	3314	
4	fundiario+mineracao_energia+sancao_integridade+vigilancia_sinan	3314	
4	fundiario+mobilidade+mortalidade+sancao_integridade	3314	
4	fundiario+mobilidade+natalidade+sancao_integridade	3314	
4	fundiario+mobilidade+politica+sancao_integridade	3314	
4	fundiario+mobilidade+sancao_integridade+saneamento_agua	3314	
4	fundiario+mobilidade+sancao_integridade+saude_producao	3314	
4	fundiario+mobilidade+sancao_integridade+trabalho_empresa	3314	
4	fundiario+mobilidade+sancao_integridade+transferencia_renda	3314	
4	fundiario+mobilidade+sancao_integridade+vigilancia_sinan	3314	
4	fundiario+mortalidade+natalidade+sancao_integridade	3314	
4	fundiario+mortalidade+politica+sancao_integridade	3314	
4	fundiario+mortalidade+sancao_integridade+saneamento_agua	3314	
4	fundiario+mortalidade+sancao_integridade+saude_producao	3314	
4	fundiario+mortalidade+sancao_integridade+trabalho_empresa	3314	
4	fundiario+mortalidade+sancao_integridade+transferencia_renda	3314	
4	fundiario+mortalidade+sancao_integridade+vigilancia_sinan	3314	
4	fundiario+natalidade+politica+sancao_integridade	3314	
4	fundiario+natalidade+sancao_integridade+saneamento_agua	3314	
4	fundiario+natalidade+sancao_integridade+saude_producao	3314	
4	fundiario+natalidade+sancao_integridade+trabalho_empresa	3314	
4	fundiario+natalidade+sancao_integridade+transferencia_renda	3314	
4	fundiario+natalidade+sancao_integridade+vigilancia_sinan	3314	
4	fundiario+politica+sancao_integridade+saneamento_agua	3314	
4	fundiario+politica+sancao_integridade+saude_producao	3314	
4	fundiario+politica+sancao_integridade+trabalho_empresa	3314	
4	fundiario+politica+sancao_integridade+transferencia_renda	3314	
4	fundiario+politica+sancao_integridade+vigilancia_sinan	3314	
4	fundiario+sancao_integridade+saneamento_agua+saude_producao	3314	
4	fundiario+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	fundiario+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	fundiario+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	fundiario+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	fundiario+sancao_integridade+saude_producao+transferencia_renda	3314	
4	fundiario+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	fundiario+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	fundiario+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	fundiario+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	mineracao_energia+mobilidade+mortalidade+sancao_integridade	3314	
4	mineracao_energia+mobilidade+natalidade+sancao_integridade	3314	
4	mineracao_energia+mobilidade+politica+sancao_integridade	3314	
4	mineracao_energia+mobilidade+sancao_integridade+saneamento_agua	3314	
4	mineracao_energia+mobilidade+sancao_integridade+saude_producao	3314	
4	mineracao_energia+mobilidade+sancao_integridade+trabalho_empresa	3314	
4	mineracao_energia+mobilidade+sancao_integridade+transferencia_renda	3314	
4	mineracao_energia+mobilidade+sancao_integridade+vigilancia_sinan	3314	
4	mineracao_energia+mortalidade+natalidade+sancao_integridade	3314	
4	mineracao_energia+mortalidade+politica+sancao_integridade	3314	
4	mineracao_energia+mortalidade+sancao_integridade+saneamento_agua	3314	
4	mineracao_energia+mortalidade+sancao_integridade+saude_producao	3314	
4	mineracao_energia+mortalidade+sancao_integridade+trabalho_empresa	3314	
4	mineracao_energia+mortalidade+sancao_integridade+transferencia_renda	3314	
4	mineracao_energia+mortalidade+sancao_integridade+vigilancia_sinan	3314	
4	mineracao_energia+natalidade+politica+sancao_integridade	3314	
4	mineracao_energia+natalidade+sancao_integridade+saneamento_agua	3314	
4	mineracao_energia+natalidade+sancao_integridade+saude_producao	3314	
4	mineracao_energia+natalidade+sancao_integridade+trabalho_empresa	3314	
4	mineracao_energia+natalidade+sancao_integridade+transferencia_renda	3314	
4	mineracao_energia+natalidade+sancao_integridade+vigilancia_sinan	3314	
4	mineracao_energia+politica+sancao_integridade+saneamento_agua	3314	
4	mineracao_energia+politica+sancao_integridade+saude_producao	3314	
4	mineracao_energia+politica+sancao_integridade+trabalho_empresa	3314	
4	mineracao_energia+politica+sancao_integridade+transferencia_renda	3314	
4	mineracao_energia+politica+sancao_integridade+vigilancia_sinan	3314	
4	mineracao_energia+sancao_integridade+saneamento_agua+saude_producao	3314	
4	mineracao_energia+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	mineracao_energia+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	mineracao_energia+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	mineracao_energia+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	mineracao_energia+sancao_integridade+saude_producao+transferencia_renda	3314	
4	mineracao_energia+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	mineracao_energia+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	mineracao_energia+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	mineracao_energia+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	mobilidade+mortalidade+natalidade+sancao_integridade	3314	
4	mobilidade+mortalidade+politica+sancao_integridade	3314	
4	mobilidade+mortalidade+sancao_integridade+saneamento_agua	3314	
4	mobilidade+mortalidade+sancao_integridade+saude_producao	3314	
4	mobilidade+mortalidade+sancao_integridade+trabalho_empresa	3314	
4	mobilidade+mortalidade+sancao_integridade+transferencia_renda	3314	
4	mobilidade+mortalidade+sancao_integridade+vigilancia_sinan	3314	
4	mobilidade+natalidade+politica+sancao_integridade	3314	
4	mobilidade+natalidade+sancao_integridade+saneamento_agua	3314	
4	mobilidade+natalidade+sancao_integridade+saude_producao	3314	
4	mobilidade+natalidade+sancao_integridade+trabalho_empresa	3314	
4	mobilidade+natalidade+sancao_integridade+transferencia_renda	3314	
4	mobilidade+natalidade+sancao_integridade+vigilancia_sinan	3314	
4	mobilidade+politica+sancao_integridade+saneamento_agua	3314	
4	mobilidade+politica+sancao_integridade+saude_producao	3314	
4	mobilidade+politica+sancao_integridade+trabalho_empresa	3314	
4	mobilidade+politica+sancao_integridade+transferencia_renda	3314	
4	mobilidade+politica+sancao_integridade+vigilancia_sinan	3314	
4	mobilidade+sancao_integridade+saneamento_agua+saude_producao	3314	
4	mobilidade+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	mobilidade+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	mobilidade+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	mobilidade+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	mobilidade+sancao_integridade+saude_producao+transferencia_renda	3314	
4	mobilidade+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	mobilidade+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	mobilidade+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	mobilidade+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	mortalidade+natalidade+politica+sancao_integridade	3314	
4	mortalidade+natalidade+sancao_integridade+saneamento_agua	3314	
4	mortalidade+natalidade+sancao_integridade+saude_producao	3314	
4	mortalidade+natalidade+sancao_integridade+trabalho_empresa	3314	
4	mortalidade+natalidade+sancao_integridade+transferencia_renda	3314	
4	mortalidade+natalidade+sancao_integridade+vigilancia_sinan	3314	
4	mortalidade+politica+sancao_integridade+saneamento_agua	3314	
4	mortalidade+politica+sancao_integridade+saude_producao	3314	
4	mortalidade+politica+sancao_integridade+trabalho_empresa	3314	
4	mortalidade+politica+sancao_integridade+transferencia_renda	3314	
4	mortalidade+politica+sancao_integridade+vigilancia_sinan	3314	
4	mortalidade+sancao_integridade+saneamento_agua+saude_producao	3314	
4	mortalidade+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	mortalidade+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	mortalidade+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	mortalidade+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	mortalidade+sancao_integridade+saude_producao+transferencia_renda	3314	
4	mortalidade+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	mortalidade+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	mortalidade+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	mortalidade+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	natalidade+politica+sancao_integridade+saneamento_agua	3314	
4	natalidade+politica+sancao_integridade+saude_producao	3314	
4	natalidade+politica+sancao_integridade+trabalho_empresa	3314	
4	natalidade+politica+sancao_integridade+transferencia_renda	3314	
4	natalidade+politica+sancao_integridade+vigilancia_sinan	3314	
4	natalidade+sancao_integridade+saneamento_agua+saude_producao	3314	
4	natalidade+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	natalidade+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	natalidade+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	natalidade+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	natalidade+sancao_integridade+saude_producao+transferencia_renda	3314	
4	natalidade+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	natalidade+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	natalidade+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	natalidade+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	politica+sancao_integridade+saneamento_agua+saude_producao	3314	
4	politica+sancao_integridade+saneamento_agua+trabalho_empresa	3314	
4	politica+sancao_integridade+saneamento_agua+transferencia_renda	3314	
4	politica+sancao_integridade+saneamento_agua+vigilancia_sinan	3314	
4	politica+sancao_integridade+saude_producao+trabalho_empresa	3314	
4	politica+sancao_integridade+saude_producao+transferencia_renda	3314	
4	politica+sancao_integridade+saude_producao+vigilancia_sinan	3314	
4	politica+sancao_integridade+trabalho_empresa+transferencia_renda	3314	
4	politica+sancao_integridade+trabalho_empresa+vigilancia_sinan	3314	
4	politica+sancao_integridade+transferencia_renda+vigilancia_sinan	3314	
4	sancao_integridade+saneamento_agua+saude_producao+trabalho_empresa	3314	
4	sancao_integridade+saneamento_agua+saude_producao+transferencia_renda	3314	
4	sancao_integridade+saneamento_agua+saude_producao+vigilancia_sinan	3314	
4	sancao_integridade+saneamento_agua+trabalho_empresa+transferencia_renda	3314	
4	sancao_integridade+saneamento_agua+trabalho_empresa+vigilancia_sinan	3314	
4	sancao_integridade+saneamento_agua+transferencia_renda+vigilancia_sinan	3314	
4	sancao_integridade+saude_producao+trabalho_empresa+transferencia_renda	3314	
4	sancao_integridade+saude_producao+trabalho_empresa+vigilancia_sinan	3314	
4	sancao_integridade+saude_producao+transferencia_renda+vigilancia_sinan	3314	
4	sancao_integridade+trabalho_empresa+transferencia_renda+vigilancia_sinan	3314	
4	agropecuaria+comercio_exterior+compras_publicas+conectividade	2696	
4	agropecuaria+comercio_exterior+compras_publicas+credito_financeiro	2696	
4	agropecuaria+comercio_exterior+compras_publicas+demografia_censo	2696	
4	agropecuaria+comercio_exterior+compras_publicas+desmatamento_clima	2696	
4	agropecuaria+comercio_exterior+compras_publicas+educacao	2696	
4	agropecuaria+comercio_exterior+compras_publicas+fiscal_municipal	2696	
4	agropecuaria+comercio_exterior+compras_publicas+fiscalizacao_ambiental	2696	
4	agropecuaria+comercio_exterior+compras_publicas+fundiario	2696	
4	agropecuaria+comercio_exterior+compras_publicas+mineracao_energia	2696	
4	agropecuaria+comercio_exterior+compras_publicas+mobilidade	2696	
4	agropecuaria+comercio_exterior+compras_publicas+mortalidade	2696	
4	agropecuaria+comercio_exterior+compras_publicas+natalidade	2696	
4	agropecuaria+comercio_exterior+compras_publicas+politica	2696	
4	agropecuaria+comercio_exterior+compras_publicas+sancao_integridade	2696	
4	agropecuaria+comercio_exterior+compras_publicas+saneamento_agua	2696	
4	agropecuaria+comercio_exterior+compras_publicas+saude_producao	2696	
4	agropecuaria+comercio_exterior+compras_publicas+trabalho_empresa	2696	
4	agropecuaria+comercio_exterior+compras_publicas+transferencia_renda	2696	
4	agropecuaria+comercio_exterior+compras_publicas+vigilancia_sinan	2696	
4	agropecuaria+comercio_exterior+conectividade+credito_financeiro	2696	
4	agropecuaria+comercio_exterior+conectividade+demografia_censo	2696	
4	agropecuaria+comercio_exterior+conectividade+desmatamento_clima	2696	
4	agropecuaria+comercio_exterior+conectividade+educacao	2696	
4	agropecuaria+comercio_exterior+conectividade+fiscal_municipal	2696	
4	agropecuaria+comercio_exterior+conectividade+fiscalizacao_ambiental	2696	
4	agropecuaria+comercio_exterior+conectividade+fundiario	2696	
4	agropecuaria+comercio_exterior+conectividade+mineracao_energia	2696	
4	agropecuaria+comercio_exterior+conectividade+mobilidade	2696	
4	agropecuaria+comercio_exterior+conectividade+mortalidade	2696	
4	agropecuaria+comercio_exterior+conectividade+natalidade	2696	
4	agropecuaria+comercio_exterior+conectividade+politica	2696	
4	agropecuaria+comercio_exterior+conectividade+sancao_integridade	2696	
4	agropecuaria+comercio_exterior+conectividade+saneamento_agua	2696	
4	agropecuaria+comercio_exterior+conectividade+saude_producao	2696	
4	agropecuaria+comercio_exterior+conectividade+trabalho_empresa	2696	
4	agropecuaria+comercio_exterior+conectividade+transferencia_renda	2696	
4	agropecuaria+comercio_exterior+conectividade+vigilancia_sinan	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+demografia_censo	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+desmatamento_clima	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+educacao	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+fiscal_municipal	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+fiscalizacao_ambiental	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+fundiario	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+mineracao_energia	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+mobilidade	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+mortalidade	2696	
4	agropecuaria+comercio_exterior+credito_financeiro+natalidade	2696	
